unique_pathways,a_in_pathway_entangled,b_out_pathway_entangled,c_in_pathway_not_entangled,d_out_pathway_not_entangled,odds_ratios,two_sided_p_values,corrected_p_values,enrich_p_values,deplete_p_values
R-HSA-69205,19,11536,9,8940,1.6359974969314657,0.25560369960235313,0.5601097833697817,0.14959220363118225,0.9238987813781899
R-HSA-8949613,11,11544,20,8929,0.4254265784730205,0.027989546951844985,0.1349271882207774,0.9941558846280393,0.015510487173961572
R-HSA-8949664,13,11542,3,8946,3.3584560281966898,0.04692165642866367,0.1911189364427414,0.03570284534217589,0.991185710331895
R-HSA-381070,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-162592,2,11553,3,8946,0.5162548030267982,0.6590297962340058,0.9188807145934581,0.8819457268673875,0.38211212936859873
R-HSA-164843,4,11551,3,8946,1.0326401213259793,1,1,0.6368080005223515,0.6567371613160622
R-HSA-175567,1,11554,2,8947,0.38719822522058384,0.584141251963547,0.8637576971950661,0.9168761429545504,0.40518583362760097
R-HSA-177539,1,11554,2,8947,0.38719822522058384,0.584141251963547,0.8637576971950661,0.9168761429545504,0.40518583362760097
R-HSA-180689,2,11553,2,8947,0.7744464724025965,1,1,0.7763225843729927,0.5866942516281951
R-HSA-69052,7,11548,1,8948,5.423606241743879,0.14950739070671915,0.4058597096205128,0.07316352644594852,0.989837714657231
R-HSA-3371511,8,11547,4,8945,1.5492857954300245,0.5688748156363488,0.8541067413534567,0.3387167073028495,0.8440319066543271
R-HSA-3371568,12,11543,2,8947,4.650300142892429,0.03027877000478421,0.1412133525168895,0.021611627877263704,0.9961501906178005
R-HSA-3371571,15,11540,4,8945,2.906528415701361,0.06227457577845873,0.23866370396379014,0.036292071650900606,0.9894997204559296
R-HSA-8849468,4,11551,1,8948,3.098387369465698,0.39497193999801955,0.7435986611171121,0.27691766686540725,0.9431811146446938
R-HSA-2980766,3,11552,3,8946,0.7744269491992705,1,1,0.7667078332195443,0.5309320919567423
R-HSA-2995383,8,11547,8,8941,0.7743292824652228,0.623176291303045,0.9027777208948222,0.7786465535488216,0.3937971136819417
R-HSA-8866376,4,11551,1,8948,3.098387369465698,0.39497193999801955,0.7435986611171121,0.27691766686540725,0.9431811146446938
R-HSA-426486,5,11550,4,8945,0.9680617007563215,1,1,0.6530979155341986,0.6068381204929129
R-HSA-75892,9,11546,7,8942,0.9957436853292921,1,1,0.6062028863180583,0.5917351365466877
R-HSA-198753,11,11544,6,8943,1.4202361001677484,0.6267895389318632,0.9027777208948222,0.3301813663624567,0.8256038344196351
R-HSA-199920,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-5621575,17,11538,3,8946,4.393361226163504,0.011374960683225424,0.06854120118690553,0.006867898766515841,0.9986441331363001
R-HSA-1502540,10,11545,5,8944,1.5493809463140022,0.6040365898747417,0.8870755930537533,0.2964613098081816,0.8572110746261934
R-HSA-6803157,21,11534,16,8933,1.0165220327897144,1,1,0.549055242905804,0.5823754866825823
R-HSA-8849175,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-5357786,18,11537,7,8942,1.9929585508105476,0.15681671276657658,0.4227538273607838,0.08244499175146239,0.9651733189232143
R-HSA-203615,6,11549,4,8945,1.1617663050727056,0.9999999999999999,1,0.5396493748041423,0.7044964506909499
R-HSA-6804754,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9615933,16,11539,8,8941,1.5496665968461847,0.4108636103717065,0.7679592852594236,0.20923083324767322,0.8909838423169953
R-HSA-8963693,12,11543,0,8949,Inf,0.0018092271098309777,0.018882710126876708,0.0010235122677745537,1
R-HSA-9856872,8,11547,1,8948,6.198938612454531,0.0873698114036531,0.28591338587192416,0.04565888625316692,0.9942747897710308
R-HSA-3295583,27,11528,1,8948,20.956144768337175,3.0095716297324013e-6,1.3480372924843046e-4,2.3800310198969986e-6,0.9999998953185898
R-HSA-2022377,16,11539,1,8948,12.407530872524104,0.0010109415597221987,0.012710668733349282,8.230129530538182e-4,0.9999419769632846
R-HSA-389356,6,11549,2,8947,2.323975175598405,0.47908014350169603,0.7961469592176872,0.24400713791615145,0.9268364735540515
R-HSA-9757110,9,11546,1,8948,6.973948903465956,0.05050516078070601,0.1988756331108387,0.02822407127075553,0.9967746632201182
R-HSA-9648895,8,11547,7,8942,0.8850354756780924,0.801598561351543,1,0.6924247199334399,0.505137251543361
R-HSA-6807047,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-6807062,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-2978092,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-389542,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9818025,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-192105,14,11541,0,8949,Inf,4.976164288224139e-4,0.007752719724407173,3.247471269721507e-4,1
R-HSA-193807,15,11540,0,8949,Inf,2.634075953017323e-4,0.004822413897327058,1.8291393813497288e-4,1
R-HSA-5579013,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-196757,15,11540,1,8948,11.6312492464814,0.001763942916314787,0.018882710126876708,0.0013812863567765855,0.9998969775564411
R-HSA-977444,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-1482883,6,11549,1,8948,4.648404088357662,0.1461369692426423,0.4038489509918778,0.1158744293134992,0.9819625595193335
R-HSA-75109,13,11542,1,8948,10.079147226935929,0.005399320760492824,0.04190808532512481,0.003849809382199398,0.9996752528730278
R-HSA-2187335,4,11551,3,8946,1.0326401213259793,1,1,0.6368080005223515,0.6567371613160622
R-HSA-114508,19,11536,3,8946,4.911079382235572,0.0042922467382760015,0.0349557973003538,0.002878611571525173,0.9994837299704551
R-HSA-389359,9,11546,2,8947,3.486811114736687,0.12788086475919194,0.384455741554091,0.07734083925209252,0.9826907660584304
R-HSA-4090294,18,11537,6,8943,2.325351799279439,0.09738643816942028,0.31111566428566656,0.04815980806569505,0.9823738429163988
R-HSA-5696395,26,11529,17,8932,1.1848886680074773,0.6460820744033774,0.9120659618957724,0.35053638392678255,0.7560977745576003
R-HSA-71262,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-163210,5,11550,13,8936,0.2975863390164747,0.0170991088429575,0.09169317072644934,0.9965308890706408,0.013603130684106514
R-HSA-917937,15,11540,12,8937,0.9680340044224982,1,1,0.6121055425296467,0.5405219759152304
R-HSA-191273,18,11537,5,8944,2.7906790402760655,0.03612454889436597,0.1604655191994521,0.025259569829124657,0.992220296722873
R-HSA-5619053,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-190371,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-1799339,55,11500,57,8892,0.7461049919669075,0.1269572970114211,0.384455741554091,0.9496689097329803,0.07323909762965733
R-HSA-6804758,18,11537,5,8944,2.7906790402760655,0.03612454889436597,0.1604655191994521,0.025259569829124657,0.992220296722873
R-HSA-162710,10,11545,7,8942,1.106506355306066,1,1,0.5198127164402491,0.6698186336375433
R-HSA-110314,19,11536,11,8938,1.3382570340669906,0.46807466292170324,0.7961469592176872,0.28072695906524636,0.8300675048693237
R-HSA-446210,6,11549,2,8947,2.323975175598405,0.47908014350169603,0.7961469592176872,0.24400713791615145,0.9268364735540515
R-HSA-8985586,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-8853336,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-8964539,13,11542,0,8949,Inf,9.460697436876712e-4,0.012585670718353799,5.765372880598121e-4,1
R-HSA-879518,1,11554,9,8940,0.08598206161932721,0.006708106557114594,0.04744220097959335,0.9997498918643388,0.003482769777232734
R-HSA-167590,7,11548,2,8947,2.7115135813530733,0.31503950960202337,0.6403223371380875,0.16942976712068392,0.9543411137468331
R-HSA-177504,11,11544,3,8946,2.841271284377454,0.11063796854171788,0.3437451334749905,0.07667572700246827,0.9783883721227362
R-HSA-182218,5,11550,2,8947,1.936504437861731,0.7064548381615862,0.9552691207845347,0.34326283868393775,0.8841255706865008
R-HSA-5140745,9,11546,4,8945,1.7430818085289514,0.41255487184866707,0.7679592852594236,0.2589447791432289,0.8897993225643517
R-HSA-8866427,9,11546,7,8942,0.9957436853292921,1,1,0.6062028863180583,0.5917351365466877
R-HSA-73621,11,11544,0,8949,Inf,0.0034772237889931705,0.029784984646754248,0.0018169470637130916,1
R-HSA-2408552,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-156711,9,11546,7,8942,0.9957436853292921,1,1,0.6062028863180583,0.5917351365466877
R-HSA-2514853,6,11549,5,8944,0.9293319660672881,1,1,0.6675239376451841,0.5669127608967266
R-HSA-2980767,5,11550,2,8947,1.936504437861731,0.7064548381615862,0.9552691207845347,0.34326283868393775,0.8841255706865008
R-HSA-69478,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-1299503,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-210745,7,11548,9,8940,0.6021500158429703,0.32478316625803183,0.6495663325160637,0.8973255997490495,0.22135344645117838
R-HSA-419408,2,11553,12,8937,0.1289452777579305,0.0018742585052655774,0.01946693616580189,0.9998271306981497,0.0015495113782934267
R-HSA-196108,10,11545,2,8947,3.874574914617435,0.07976845017411602,0.27572695799734637,0.051131754554232335,0.989455270180963
R-HSA-418886,6,11549,2,8947,2.323975175598405,0.47908014350169603,0.7961469592176872,0.24400713791615145,0.9268364735540515
R-HSA-8949215,7,11548,6,8943,0.9034950940095577,1,1,0.6805358734337627,0.5336482076417579
R-HSA-68884,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-2453864,6,11549,6,8943,0.774368359305839,0.7735107236789824,1,0.769841891666501,0.4347940163761328
R-HSA-1483248,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-5690338,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9012546,8,11547,0,8949,Inf,0.011476666245249298,0.06854120118690553,0.010162285342768968,1
R-HSA-167826,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-167827,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-1169092,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-392517,12,11543,3,8946,3.0998409867491823,0.07233698640023611,0.25902028958340984,0.05263456395834538,0.9861441061430067
R-HSA-5545619,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-71336,12,11543,0,8949,Inf,0.0018092271098309777,0.018882710126876708,0.0010235122677745537,1
R-HSA-3560796,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5678520,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-379726,20,11535,1,8948,15.514131967143737,1.8926087364279178e-4,0.0038387818710566256,1.0091538509912561e-4,0.9999941640648582
R-HSA-1483255,0,11555,4,8945,0,0.03627267085159708,0.1604655191994521,1,0.03627267085159709
R-HSA-2129379,15,11540,22,8927,0.5274597613181058,0.06687625423111283,0.25403524133726607,0.9821117872486409,0.038446104085060655
R-HSA-947581,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-75893,3,11552,4,8945,0.5807693877236932,0.47906642879114764,0.7961469592176872,0.864132707742439,0.36319199947764846
R-HSA-427589,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-5619045,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5683826,14,11541,16,8933,0.6772929128480533,0.3572801989871332,0.6976857091988554,0.8948037733004388,0.18734770385645666
R-HSA-5687583,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-380994,17,11538,10,8939,1.3170467815861404,0.5632043306041125,0.8491509893400013,0.31168308426149716,0.811764491245884
R-HSA-450604,15,11540,2,8947,5.814382573084224,0.006859723890961436,0.047932967019063376,0.005568336884697402,0.9991769870469462
R-HSA-4419969,7,11548,6,8943,0.9034950940095577,1,1,0.6805358734337627,0.5336482076417579
R-HSA-5682113,0,11555,2,8947,0,0.19047784923950006,0.48436696322637074,1,0.19047784923950015
R-HSA-8963896,3,11552,4,8945,0.5807693877236932,0.47906642879114764,0.7961469592176872,0.864132707742439,0.36319199947764846
R-HSA-5619068,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-196807,11,11544,1,8948,8.527688348264359,0.016577815960435366,0.0900058189771112,0.010544729819036997,0.9989764877322255
R-HSA-70268,12,11543,4,8945,2.324663130351004,0.20610412005780404,0.5041227054883716,0.10342971980685366,0.9642971546578241
R-HSA-1614517,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-8866907,8,11547,4,8945,1.5492857954300245,0.5688748156363488,0.8541067413534567,0.3387167073028495,0.8440319066543271
R-HSA-418890,8,11547,2,8947,3.099113926994641,0.20244535449454856,0.5002959909922752,0.11539814618281222,0.9717759287292445
R-HSA-2473224,2,11553,2,8947,0.7744464724025965,1,1,0.7763225843729927,0.5866942516281951
R-HSA-168315,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-2025928,7,11548,2,8947,2.7115135813530733,0.31503950960202337,0.6403223371380875,0.16942976712068392,0.9543411137468331
R-HSA-1307965,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-9014843,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-416993,6,11549,7,8942,0.6636801582386527,0.5784089057094667,0.8637576971950661,0.8463899072945621,0.31946412656623735
R-HSA-8983711,8,11547,1,8948,6.198938612454531,0.0873698114036531,0.28591338587192416,0.04565888625316692,0.9942747897710308
R-HSA-918233,11,11544,4,8945,2.130770022157988,0.20527080510777374,0.5038039166457917,0.14278892537380655,0.9473654360416546
R-HSA-933541,12,11543,17,8932,0.5462391742064227,0.1329941378266104,0.38788068670287523,0.9647226215134252,0.0755248004990305
R-HSA-9833109,10,11545,23,8926,0.3361684448622984,0.004169521495685687,0.034346633010437645,0.9993190894717168,0.00223500397864047
R-HSA-399997,8,11547,2,8947,3.099113926994641,0.20244535449454856,0.5002959909922752,0.11539814618281222,0.9717759287292445
R-HSA-480985,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-8941332,4,11551,3,8946,1.0326401213259793,1,1,0.6368080005223515,0.6567371613160622
R-HSA-9008059,18,11537,3,8946,4.6521981676597735,0.007000442625109721,0.047932967019063376,0.004460622970646353,0.9991615924874577
R-HSA-5696394,19,11536,19,8930,0.7741141176696128,0.5131153629198288,0.800947677424923,0.8301555932731216,0.26424481666934185
R-HSA-1538133,10,11545,8,8941,0.9680478585894234,1,1,0.6232736631622933,0.5629560409373858
R-HSA-69200,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-69202,17,11538,11,8938,1.1971873128968247,0.7060004836176501,0.9552691207845347,0.39496705215819755,0.7422065420246036
R-HSA-69563,3,11552,4,8945,0.5807693877236932,0.47906642879114764,0.7961469592176872,0.864132707742439,0.36319199947764846
R-HSA-196836,7,11548,1,8948,5.423606241743879,0.14950739070671915,0.4058597096205128,0.07316352644594852,0.989837714657231
R-HSA-71384,12,11543,0,8949,Inf,0.0018092271098309777,0.018882710126876708,0.0010235122677745537,1
R-HSA-9861718,7,11548,9,8940,0.6021500158429703,0.32478316625803183,0.6495663325160637,0.8973255997490495,0.22135344645117838
R-HSA-70350,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-1474151,7,11548,3,8946,1.8075245356686664,0.5289570930447944,0.8123269643187915,0.2955035493090501,0.8846018538171878
R-HSA-2160456,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-8964208,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-5619049,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-5619060,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-140837,14,11541,9,8940,1.2049679914785294,0.83397965864005,1,0.4140945157632512,0.7390060579005822
R-HSA-140875,18,11537,4,8945,3.4887503480496944,0.017122652555055184,0.09169317072644934,0.011579674266691684,0.9971213884284749
R-HSA-9672383,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-9672387,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9672391,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-9672393,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-9672395,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9672396,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-9672397,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9673202,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-70635,10,11545,0,8949,Inf,0.0034754449155430423,0.029784984646754248,0.0032253367798818584,1
R-HSA-74217,13,11542,0,8949,Inf,9.460697436876712e-4,0.012585670718353799,5.765372880598121e-4,1
R-HSA-9735763,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9734281,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-1614558,10,11545,0,8949,Inf,0.0034754449155430423,0.029784984646754248,0.0032253367798818584,1
R-HSA-389661,11,11544,1,8948,8.527688348264359,0.016577815960435366,0.0900058189771112,0.010544729819036997,0.9989764877322255
R-HSA-1236382,12,11543,5,8944,1.8595535537128831,0.32885652214867367,0.6498543406430591,0.17439616558036486,0.9261396325987763
R-HSA-1251932,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-2179392,5,11550,2,8947,1.936504437861731,0.7064548381615862,0.9552691207845347,0.34326283868393775,0.8841255706865008
R-HSA-5637810,12,11543,1,8948,9.303334843110513,0.009461929991764978,0.06145966610965167,0.006387212024351454,0.9994234627119403
R-HSA-8857538,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-8866910,11,11544,2,8947,4.262404639431244,0.049305391077822155,0.19703827289464246,0.03341107768980764,0.9936127879756486
R-HSA-9665348,13,11542,1,8948,10.079147226935929,0.005399320760492824,0.04190808532512481,0.003849809382199398,0.9996752528730278
R-HSA-9636667,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5653890,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-159740,6,11549,4,8945,1.1617663050727056,0.9999999999999999,1,0.5396493748041423,0.7044964506909499
R-HSA-159763,6,11549,3,8946,1.5491906774975384,0.740063963972888,0.9827903165791902,0.39316187950708714,0.8305702328793161
R-HSA-159782,6,11549,4,8945,1.1617663050727056,0.9999999999999999,1,0.5396493748041423,0.7044964506909499
R-HSA-76009,5,11550,5,8944,0.7743878926517699,0.7558541745049082,1,0.7665464562642557,0.4603506251958577
